Timestamp,Location Name,Total Count,Car Count,Motorcycle Count
2026-02-06 18:27:48,Jl Pungkur Bandung,11,11,0
2026-02-06 18:27:34,Simpang Garuda - Rajawali Bandung,17,17,0
2026-02-06 18:27:21,Simpang Pajajaran,13,13,0
2026-02-06 18:27:06,Jl Sudirman Bandung,30,26,3
2026-02-06 18:26:52,Persimpangan Sukahaji,28,23,4
2026-02-06 18:26:40,Fly Over Kopo Leuwi Panjang,47,42,4
2026-02-06 18:26:26,Pertigaan Cicadas Bandung,23,7,15
2026-02-06 18:26:11,Perempatan Laswi Gatsu Bandung,0,0,0
2026-02-06 18:25:58,Simpang Kordon,5,5,0
2026-02-06 18:25:43,Gedebage Arah GBLA,19,19,0
2026-02-06 18:25:05,Jl Sudirman Bandung,80,65,14
2026-02-06 18:24:51,Simpang buah Batu Bandung,51,43,7
2026-02-06 18:24:39,Pertigaan Cicadas Bandung,9,9,0
2026-02-06 18:24:27,Kircon Perempatan Binon Bandung,5,5,0
2026-02-06 18:24:14,Pertigaan Waas Batununggal,28,20,8
2026-02-06 18:24:03,Simpang Kordon,49,44,4
2026-02-06 18:23:50,Simpang Braga,86,77,8
2026-02-06 18:23:17,Pertigaan Cijerah Bandung,22,22,0
2026-02-06 18:23:03,CCTV CICENDO Bandung,133,117,15
2026-02-06 18:22:49,Simpang Garuda - Rajawali Bandung,24,20,4
2026-02-06 18:22:35,Jl Sudirman Bandung,72,58,13
2026-02-06 18:22:22,Simpang buah Batu Bandung,52,52,0
2026-02-06 18:22:09,Fly Over Kopo Leuwi Panjang,26,26,0
2026-02-06 18:21:56,Simpang Braga,61,61,0
2026-02-06 18:21:44,Kircon Perempatan Binon Bandung,0,0,0
2026-02-06 18:21:31,Pertigaan Waas Batununggal,44,44,0
2026-02-06 18:21:21,Gedebage Arah GBLA,74,64,9
2026-02-06 18:20:46,Pertigaan Cijerah Bandung,26,26,0
2026-02-06 18:20:32,CCTV CICENDO Bandung,120,100,19
2026-02-06 18:20:15,Simpang Garuda - Rajawali Bandung,34,34,0
2026-02-06 18:20:01,Jl Sudirman Bandung,54,45,8
2026-02-06 18:19:47,Simpang buah Batu Bandung,10,10,0
2026-02-06 18:19:34,Fly Over Kopo Leuwi Panjang,27,27,0
2026-02-06 18:19:20,Pertigaan Cicadas Bandung,13,13,0
2026-02-06 18:19:07,Kircon Perempatan Binon Bandung,0,0,0
2026-02-06 18:18:53,Pertigaan Waas Batununggal,98,98,0
2026-02-06 18:18:39,Simpang Gedebage - Soekarno Hatta,0,0,0
2026-02-06 18:18:06,Jl Sudirman Bandung,72,66,5
2026-02-06 18:17:52,Persimpangan Sukahaji,94,94,0
2026-02-06 18:17:39,Simpang buah Batu Bandung,4,4,0
2026-02-06 18:17:26,Pertigaan Cicadas Bandung,11,11,0
2026-02-06 18:17:12,Perempatan Laswi Gatsu Bandung,25,25,0
2026-02-06 18:16:59,Gedebage Arah GBLA,48,48,0
2026-02-06 18:16:44,Simpang Kordon,18,18,0
2026-02-06 18:16:31,Simpang Gedebage - Soekarno Hatta,43,43,0
2026-02-06 18:15:58,Pertigaan Cijerah Bandung,65,65,0
2026-02-06 18:15:44,CCTV CICENDO Bandung,0,0,0
2026-02-06 18:15:29,Simpang Garuda - Rajawali Bandung,12,12,0
2026-02-06 18:15:16,Jl Sudirman Bandung,93,76,16
2026-02-06 18:15:03,Persimpangan Sukahaji,108,108,0
2026-02-06 18:14:50,Perempatan PT Inti,58,58,0
2026-02-06 18:14:38,Fly Over Antapani,27,27,0
2026-02-06 18:14:25,Simpang Braga,60,60,0
2026-02-06 18:14:11,Pertigaan Waas Batununggal,93,67,25
2026-02-06 18:14:00,Simpang Kordon,58,52,5
2026-02-06 18:13:47,Simpang Gedebage - Soekarno Hatta,11,11,0
2026-02-06 18:13:16,Simpang Garuda - Rajawali Bandung,60,55,4
2026-02-06 18:13:03,CCTV Kebon Kawung Paskal,7,7,0
2026-02-06 18:12:48,Simpang buah Batu Bandung,25,25,0
2026-02-06 18:12:34,Pertigaan Waas Batununggal,49,44,4
2026-02-06 18:12:24,Pertigaan Cicadas Bandung,24,24,0
2026-02-06 18:12:11,Simpang Braga,21,21,0
2026-02-06 18:11:58,Perempatan Laswi Gatsu Bandung,21,10,10
2026-02-06 18:11:46,Simpang Kordon,59,53,5
2026-02-06 18:11:31,Gedebage Arah GBLA,54,54,0
2026-02-06 18:10:57,Pertigaan Cijerah Bandung,5,5,0
2026-02-06 18:10:42,CCTV CICENDO Bandung,47,47,0
2026-02-06 18:10:27,Simpang Garuda - Rajawali Bandung,41,41,0
2026-02-06 18:10:14,Jl Sudirman Bandung,94,94,0
2026-02-06 18:10:03,Simpang buah Batu Bandung,48,43,4
2026-02-06 18:09:51,Fly Over Kopo Leuwi Panjang,27,27,0
2026-02-06 18:09:40,SIMPANG TUGU KUJANG Kota Bogor,171,136,34
2026-02-06 18:09:28,Pertigaan Cicadas Bandung,8,4,4
2026-02-06 18:09:15,Gedebage Arah GBLA,90,90,0
2026-02-06 18:09:00,Pertigaan Waas Batununggal,112,100,11
2026-02-06 18:08:51,Kircon Perempatan Binon Bandung,8,8,0
2026-02-06 18:08:18,Fly Over Antapani,28,28,0
2026-02-06 18:08:05,Perempatan Laswi Gatsu Bandung,15,15,0
2026-02-06 18:07:52,Simpang Kordon,73,66,6
2026-02-06 18:07:38,Pertigaan Waas Batununggal,62,62,0
2026-02-06 18:07:11,Simpang Braga,83,83,0
2026-02-06 18:06:57,Pertigaan Waas Batununggal,113,113,0
2026-02-06 18:06:47,Perempatan Laswi Gatsu Bandung,0,0,0
2026-02-06 18:06:35,Simpang Gedebage - Soekarno Hatta,52,52,0
2026-02-06 18:06:03,Pertigaan Cicadas Bandung,32,32,0
2026-02-06 18:05:51,Fly Over Antapani,40,40,0
2026-02-06 18:05:36,Simpang Kordon,61,61,0
2026-02-06 18:05:22,Kircon Perempatan Binon Bandung,11,11,0
2026-02-06 18:05:09,Simpang Gedebage - Soekarno Hatta,10,10,0
2026-02-06 18:04:37,Simpang Braga,34,34,0
2026-02-06 18:04:24,Perempatan Laswi Gatsu Bandung,23,23,0
2026-02-06 18:04:11,Pertigaan Waas Batununggal,143,143,0
2026-02-06 18:04:00,Gedebage Arah GBLA,63,58,4
2026-02-06 18:03:28,Simpang Braga,50,45,5
2026-02-06 18:03:15,SIMPANG TUGU KUJANG Kota Bogor,259,178,80
2026-02-06 18:03:00,Kircon Perempatan Binon Bandung,6,6,0
2026-02-06 18:02:47,Perempatan Laswi Gatsu Bandung,9,9,0
2026-02-06 18:02:16,Perempatan Laswi Gatsu Bandung,59,54,4
2026-02-06 18:02:04,Simpang Gedebage - Soekarno Hatta,16,10,5
2026-02-06 18:01:50,Gedebage Arah GBLA,0,0,0
2026-02-06 18:01:16,Simpang Merdeka Aceh,70,70,0
2026-02-06 18:01:03,CCTV Laswi - Sukabumi Bandung,10,10,0
2026-02-06 18:00:48,CCTV CICENDO Bandung,57,57,0
2026-02-06 18:00:34,CCTV Kebon Kawung Paskal,11,11,0
2026-02-06 17:59:59,Fly Over Kopo Leuwi Panjang,57,57,0
2026-02-06 17:59:47,Pertigaan Cicadas Bandung,35,35,0
2026-02-06 17:59:34,Simpang Kordon,53,48,4
2026-02-06 17:59:21,Pertigaan Waas Batununggal,94,94,0
2026-02-06 17:58:52,Kircon Perempatan Binon Bandung,83,77,5
2026-02-06 17:58:40,Simpang Gedebage - Soekarno Hatta,27,21,5
2026-02-06 17:58:27,Gedebage Arah GBLA,59,53,5
2026-02-06 17:57:52,Fly Over Antapani,98,91,6
2026-02-06 17:57:40,Simpang Braga,81,75,5
2026-02-06 17:57:27,Simpang Kordon,134,127,6
2026-02-06 17:57:14,Simpang Gedebage - Soekarno Hatta,54,54,0
2026-02-06 17:57:02,Kircon Perempatan Binon Bandung,0,0,0
2026-02-06 17:56:31,Pertigaan Cicadas Bandung,44,44,0
2026-02-06 17:56:19,Kircon Perempatan Binon Bandung,58,58,0
2026-02-06 17:56:06,Gedebage Arah GBLA,45,45,0
2026-02-06 17:55:51,Simpang Gedebage - Soekarno Hatta,49,49,0
2026-02-06 17:55:19,Simpang Braga,56,43,12
2026-02-06 17:55:07,Pertigaan Waas Batununggal,99,99,0
2026-02-06 17:54:57,Simpang Kordon,72,72,0
2026-02-06 17:54:45,Simpang Gedebage - Soekarno Hatta,90,84,6
2026-02-06 17:54:14,Kircon Perempatan Binon Bandung,4,4,0
2026-02-06 17:54:02,Gedebage Arah GBLA,111,111,0
2026-02-06 17:53:48,Pertigaan Waas Batununggal,85,85,0
2026-02-06 17:53:21,Pertigaan Waas Batununggal,65,65,0
2026-02-06 17:53:10,SIMPANG TUGU KUJANG Kota Bogor,212,157,54
2026-02-06 17:52:56,Simpang Kordon,38,38,0
2026-02-06 17:52:43,Gedebage Arah GBLA,111,60,50
2026-02-06 17:52:11,Fly Over Kopo Leuwi Panjang,98,79,18
2026-02-06 17:51:57,Kircon Perempatan Binon Bandung,0,0,0
2026-02-06 17:51:44,Pertigaan Waas Batununggal,62,62,0
2026-02-06 17:51:34,Simpang Kordon,82,82,0
2026-02-06 17:51:02,Pertigaan Waas Batununggal,130,124,5
2026-02-06 17:50:51,Pertigaan Cicadas Bandung,17,17,0
2026-02-06 17:50:39,Simpang Gedebage - Soekarno Hatta,26,26,0
2026-02-06 17:50:06,Simpang Gedebage - Soekarno Hatta,9,4,4
2026-02-06 17:49:52,Pertigaan Waas Batununggal,177,144,32
2026-02-06 17:49:42,Simpang Kordon,48,48,0
2026-02-06 17:49:30,Gedebage Arah GBLA,6,0,6
2026-02-06 17:48:59,Simpang Braga,64,51,12
2026-02-06 17:48:45,Perempatan Laswi Gatsu Bandung,59,59,0
2026-02-06 17:48:32,Simpang Gedebage - Soekarno Hatta,11,5,5
2026-02-06 17:48:19,Pertigaan Waas Batununggal,110,110,0
2026-02-06 17:47:49,Simpang buah Batu Bandung,69,59,9
2026-02-06 17:47:35,Fly Over Antapani,100,93,6
2026-02-06 17:47:22,Pertigaan Waas Batununggal,129,129,0
2026-02-06 17:47:12,Kircon Perempatan Binon Bandung,5,5,0
2026-02-06 17:46:59,Simpang Braga,51,38,12
2026-02-06 17:46:27,Pertigaan Cicadas Bandung,65,53,11
2026-02-06 17:46:14,Kircon Perempatan Binon Bandung,10,10,0
2026-02-06 17:46:01,Simpang Kordon,78,72,5
2026-02-06 17:45:47,Pertigaan Waas Batununggal,207,109,97
2026-02-06 17:45:16,CCTV Kebon Kawung Paskal,13,13,0
2026-02-06 17:45:02,Simpang buah Batu Bandung,103,96,6
2026-02-06 17:44:49,Perempatan PT Inti,82,82,0
2026-02-06 17:44:37,Simpang Braga,59,53,5
2026-02-06 17:44:24,Fly Over Antapani,48,41,6
2026-02-06 17:43:53,Pertigaan Cicadas Bandung,50,50,0
2026-02-06 17:43:40,Simpang Braga,131,124,6
2026-02-06 17:43:27,Gedebage Arah GBLA,0,0,0
2026-02-06 17:43:12,Pertigaan Waas Batununggal,126,119,6
2026-02-06 17:42:43,Persimpangan Sukahaji,76,76,0
2026-02-06 17:42:30,Perempatan PT Inti,50,44,5
2026-02-06 17:42:18,Pertigaan Cicadas Bandung,31,31,0
2026-02-06 17:42:05,Simpang Kordon,62,62,0
2026-02-06 17:41:52,Simpang Gedebage - Soekarno Hatta,75,68,6
2026-02-06 17:41:22,Perempatan Laswi Gatsu Bandung,75,50,25
2026-02-06 17:41:09,Gedebage Arah GBLA,81,81,0
2026-02-06 17:40:54,Simpang Gedebage - Soekarno Hatta,78,78,0
2026-02-06 17:40:41,Simpang Kordon,149,93,55
2026-02-06 17:40:10,Perempatan PT Inti,32,32,0
2026-02-06 17:39:56,Kircon Perempatan Binon Bandung,11,11,0
2026-02-06 17:39:44,Simpang Gedebage - Soekarno Hatta,43,36,6
2026-02-06 17:39:31,Pertigaan Cicadas Bandung,38,38,0
2026-02-06 17:39:18,Gedebage Arah GBLA,55,55,0
2026-02-06 17:38:46,Simpang Gedebage - Soekarno Hatta,49,36,12
2026-02-06 17:38:33,Pertigaan Waas Batununggal,133,128,4
2026-02-06 17:38:23,Simpang Kordon,61,61,0
2026-02-06 17:37:51,Simpang Kordon,79,79,0
2026-02-06 17:37:39,Pertigaan Cicadas Bandung,39,39,0
2026-02-06 17:37:26,Kircon Perempatan Binon Bandung,39,39,0
2026-02-06 17:37:13,Simpang Gedebage - Soekarno Hatta,90,84,5
2026-02-06 17:37:00,Simpang Braga,125,118,6
2026-02-06 17:36:29,Fly Over Antapani,104,104,0
2026-02-06 17:36:16,Gedebage Arah GBLA,97,97,0
2026-02-06 17:36:02,Simpang Gedebage - Soekarno Hatta,38,38,0
2026-02-06 17:35:49,Pertigaan Waas Batununggal,51,51,0
2026-02-06 17:35:20,Kircon Perempatan Binon Bandung,55,55,0
2026-02-06 17:35:07,Simpang Kordon,87,87,0
2026-02-06 17:34:54,Simpang Gedebage - Soekarno Hatta,75,75,0
2026-02-06 17:34:42,Pertigaan Waas Batununggal,85,85,0
2026-02-06 17:34:13,Pertigaan Waas Batununggal,78,78,0
2026-02-06 17:34:03,Simpang Kordon,151,105,45
2026-02-06 17:33:50,Gedebage Arah GBLA,92,84,7
2026-02-06 17:33:37,Simpang Gedebage - Soekarno Hatta,117,97,19
2026-02-06 17:33:06,Gedebage Arah GBLA,32,26,5
2026-02-06 17:32:52,Simpang Braga,20,20,0
2026-02-06 17:32:39,Simpang Kordon,142,124,17
2026-02-06 17:32:27,Pertigaan Waas Batununggal,232,225,6
2026-02-06 17:31:56,Pertigaan Cicadas Bandung,0,0,0
2026-02-06 17:31:43,Kircon Perempatan Binon Bandung,20,20,0
2026-02-06 17:31:30,Fly Over Antapani,84,64,19
2026-02-06 17:31:17,Pertigaan Waas Batununggal,17,17,0
2026-02-06 17:30:45,Fly Over Antapani,79,79,0
2026-02-06 17:30:31,Simpang Braga,53,41,11
2026-02-06 17:30:18,Kircon Perempatan Binon Bandung,22,22,0
2026-02-06 17:30:04,Pertigaan Waas Batununggal,86,86,0
2026-02-06 17:29:52,Simpang Gedebage - Soekarno Hatta,87,81,5
2026-02-06 17:29:18,SIMPANG TUGU KUJANG Kota Bogor,256,186,69
2026-02-06 17:29:04,Simpang Braga,34,34,0
2026-02-06 17:28:50,Pertigaan Cicadas Bandung,32,25,6
2026-02-06 17:28:36,Pertigaan Waas Batununggal,129,129,0
2026-02-06 17:28:07,Fly Over Antapani,91,85,5
2026-02-06 17:27:54,Simpang Braga,111,86,24
2026-02-06 17:27:42,Simpang Kordon,89,89,0
2026-02-06 17:27:28,Simpang Gedebage - Soekarno Hatta,0,0,0
2026-02-06 17:27:15,Pertigaan Waas Batununggal,84,84,0
2026-02-06 17:26:46,Kircon Perempatan Binon Bandung,33,33,0
2026-02-06 17:26:33,Simpang Kordon,112,112,0
2026-02-06 17:26:19,Pertigaan Waas Batununggal,96,90,5
2026-02-06 17:26:09,Gedebage Arah GBLA,35,35,0
2026-02-06 17:25:36,Pertigaan Cicadas Bandung,85,85,0
2026-02-06 17:25:23,Kircon Perempatan Binon Bandung,43,43,0
2026-02-06 17:25:11,Simpang Braga,34,34,0
2026-02-06 17:24:57,Simpang Kordon,140,118,21
2026-02-06 17:24:44,Simpang Gedebage - Soekarno Hatta,117,111,5
2026-02-06 17:24:11,Fly Over Antapani,139,139,0
2026-02-06 17:23:58,Pertigaan Cicadas Bandung,47,47,0
2026-02-06 17:23:45,Perempatan Laswi Gatsu Bandung,33,33,0
2026-02-06 17:23:32,Gedebage Arah GBLA,54,54,0
2026-02-06 17:23:18,Simpang Kordon,124,124,0
2026-02-06 17:22:46,Gedebage Arah GBLA,0,0,0
2026-02-06 17:22:31,Pertigaan Waas Batununggal,149,85,63
2026-02-06 17:22:21,Perempatan Laswi Gatsu Bandung,19,4,14
2026-02-06 17:22:09,Simpang Gedebage - Soekarno Hatta,44,44,0
2026-02-06 17:21:36,Kircon Perempatan Binon Bandung,31,31,0
2026-02-06 17:21:22,Simpang Kordon,120,120,0
2026-02-06 17:21:09,Simpang Braga,70,63,6
2026-02-06 17:20:56,Gedebage Arah GBLA,69,69,0
2026-02-06 17:20:42,Pertigaan Waas Batununggal,48,48,0
2026-02-06 17:20:12,Fly Over Antapani,61,61,0
2026-02-06 17:19:59,SIMPANG TUGU KUJANG Kota Bogor,268,168,99
2026-02-06 17:19:44,Simpang Braga,142,122,19
2026-02-06 17:19:31,Simpang Kordon,49,49,0
2026-02-06 17:19:15,Simpang Gedebage - Soekarno Hatta,27,27,0
2026-02-06 17:18:42,Kircon Perempatan Binon Bandung,61,61,0
2026-02-06 17:18:29,Pertigaan Waas Batununggal,96,86,9
2026-02-06 17:18:18,Gedebage Arah GBLA,106,76,29
2026-02-06 17:17:44,Fly Over Antapani,122,96,25
2026-02-06 17:17:28,Gedebage Arah GBLA,54,54,0
2026-02-06 17:17:13,Perempatan Laswi Gatsu Bandung,91,70,21
2026-02-06 17:17:00,Simpang Braga,19,19,0
2026-02-06 17:16:27,Simpang Braga,40,40,0
2026-02-06 17:16:14,SIMPANG TUGU KUJANG Kota Bogor,192,156,35
2026-02-06 17:16:00,Pertigaan Cicadas Bandung,67,67,0
2026-02-06 17:15:47,Kircon Perempatan Binon Bandung,49,49,0
2026-02-06 17:15:34,Simpang Gedebage - Soekarno Hatta,109,102,6
2026-02-06 17:15:02,Simpang Braga,132,132,0
2026-02-06 17:14:48,Kircon Perempatan Binon Bandung,13,13,0
2026-02-06 17:14:35,Simpang Kordon,101,95,5
2026-02-06 17:14:22,Perempatan Laswi Gatsu Bandung,53,46,6
2026-02-06 17:14:09,Simpang Gedebage - Soekarno Hatta,48,34,13
2026-02-06 17:13:37,Perempatan Laswi Gatsu Bandung,41,41,0
2026-02-06 17:13:25,Simpang Kordon,111,101,9
2026-02-06 17:13:12,Gedebage Arah GBLA,5,5,0
2026-02-06 17:12:57,Kircon Perempatan Binon Bandung,42,42,0
2026-02-06 17:12:25,Simpang Gedebage - Soekarno Hatta,115,108,6
2026-02-06 17:12:12,Simpang Braga,54,49,4
2026-02-06 17:11:59,Perempatan Laswi Gatsu Bandung,35,23,11
2026-02-06 17:11:46,Pertigaan Waas Batununggal,64,64,0
2026-02-06 17:11:16,Perempatan Laswi Gatsu Bandung,33,33,0
2026-02-06 17:11:02,Simpang Kordon,127,107,19
2026-02-06 17:10:48,Pertigaan Waas Batununggal,181,181,0
2026-02-06 17:10:37,Gedebage Arah GBLA,141,134,6
2026-02-06 17:10:04,SIMPANG TUGU KUJANG Kota Bogor,198,191,6
2026-02-06 17:09:47,Perempatan PT Inti,64,54,9
2026-02-06 17:09:34,Fly Over Antapani,84,84,0
2026-02-06 17:09:21,Perempatan Laswi Gatsu Bandung,22,17,4
2026-02-06 17:09:08,Simpang Gedebage - Soekarno Hatta,40,35,5
2026-02-06 17:08:37,Kircon Perempatan Binon Bandung,24,24,0
2026-02-06 17:08:25,Simpang Kordon,139,127,11
2026-02-06 17:08:12,Simpang Gedebage - Soekarno Hatta,73,73,0
2026-02-06 17:07:59,Pertigaan Waas Batununggal,44,44,0
2026-02-06 17:07:31,Fly Over Antapani,97,97,0
2026-02-06 17:07:17,Simpang Braga,74,59,14
2026-02-06 17:07:05,Perempatan Laswi Gatsu Bandung,56,50,5
2026-02-06 17:06:52,Simpang Kordon,216,216,0
2026-02-06 17:06:40,Pertigaan Waas Batununggal,114,114,0
2026-02-06 17:06:12,SIMPANG TUGU KUJANG Kota Bogor,202,145,56
2026-02-06 17:05:57,Perempatan Laswi Gatsu Bandung,49,49,0
2026-02-06 17:05:45,Simpang Gedebage - Soekarno Hatta,87,68,18
2026-02-06 17:05:32,Kircon Perempatan Binon Bandung,20,20,0
2026-02-06 17:05:00,Fly Over Antapani,159,134,24
2026-02-06 17:04:47,Simpang Braga,25,25,0
2026-02-06 17:04:34,Kircon Perempatan Binon Bandung,48,48,0
2026-02-06 17:04:20,Simpang Gedebage - Soekarno Hatta,147,147,0
2026-02-06 17:04:07,Gedebage Arah GBLA,111,111,0
2026-02-06 17:03:35,Pertigaan Waas Batununggal,72,72,0
2026-02-06 17:03:24,Gedebage Arah GBLA,102,90,11
2026-02-06 17:03:09,Simpang Gedebage - Soekarno Hatta,96,96,0
2026-02-06 17:02:38,Kircon Perempatan Binon Bandung,39,39,0
2026-02-06 17:02:25,Simpang Kordon,88,71,16
2026-02-06 17:02:12,Simpang Gedebage - Soekarno Hatta,57,47,9
2026-02-06 17:01:59,Gedebage Arah GBLA,76,76,0
2026-02-06 17:01:27,Pertigaan Cicadas Bandung,68,68,0
2026-02-06 17:01:14,Simpang Kordon,108,103,4
2026-02-06 17:01:01,Fly Over Antapani,91,91,0
2026-02-06 17:00:47,Gedebage Arah GBLA,106,106,0
2026-02-06 17:00:16,Simpang Gedebage - Soekarno Hatta,52,42,9
2026-02-06 17:00:02,Pertigaan Waas Batununggal,126,126,0
2026-02-06 16:59:52,Gedebage Arah GBLA,88,81,6
2026-02-06 16:59:17,Fly Over Kopo Leuwi Panjang,150,126,23
2026-02-06 16:59:04,Simpang Gedebage - Soekarno Hatta,73,68,4
2026-02-06 16:58:51,Simpang Braga,66,66,0
2026-02-06 16:58:38,Perempatan Laswi Gatsu Bandung,64,29,34
2026-02-06 16:58:26,Gedebage Arah GBLA,15,15,0
2026-02-06 16:57:52,Pertigaan Cicadas Bandung,46,46,0
2026-02-06 16:57:40,Kircon Perempatan Binon Bandung,12,12,0
2026-02-06 16:57:27,Pertigaan Waas Batununggal,106,100,5
2026-02-06 16:57:17,Simpang Gedebage - Soekarno Hatta,49,32,16
2026-02-06 16:56:47,Perempatan PT Inti,36,24,12
2026-02-06 16:56:34,Simpang Braga,78,73,4
2026-02-06 16:56:21,Perempatan Laswi Gatsu Bandung,34,34,0
2026-02-06 16:56:09,Simpang Gedebage - Soekarno Hatta,38,38,0
2026-02-06 16:55:56,Pertigaan Cicadas Bandung,70,64,5
2026-02-06 16:55:23,Simpang Gedebage - Soekarno Hatta,31,31,0
2026-02-06 16:55:10,Simpang Kordon,114,104,9
2026-02-06 16:54:57,Gedebage Arah GBLA,23,23,0
2026-02-06 16:54:24,Pertigaan Waas Batununggal,127,127,0
2026-02-06 16:54:15,Simpang Gedebage - Soekarno Hatta,129,122,6
2026-02-06 16:54:02,Gedebage Arah GBLA,6,0,6
2026-02-06 16:53:48,Simpang Kordon,143,134,8
2026-02-06 16:53:16,Perempatan Laswi Gatsu Bandung,33,33,0
2026-02-06 16:53:02,Pertigaan Waas Batununggal,129,111,17
2026-02-06 16:52:51,Gedebage Arah GBLA,34,25,8
2026-02-06 16:52:19,Fly Over Kopo Leuwi Panjang,80,48,31
2026-02-06 16:52:06,Pertigaan Cicadas Bandung,84,78,5
2026-02-06 16:51:54,Simpang Kordon,95,90,4
2026-02-06 16:51:41,Pertigaan Waas Batununggal,98,73,24
2026-02-06 16:51:12,Fly Over Antapani,139,106,32
2026-02-06 16:50:58,Simpang Braga,133,97,35
2026-02-06 16:50:46,Gedebage Arah GBLA,10,10,0
2026-02-06 16:50:32,Simpang Gedebage - Soekarno Hatta,46,46,0
2026-02-06 16:50:02,Fly Over Antapani,100,95,4
2026-02-06 16:49:49,Perempatan Laswi Gatsu Bandung,91,74,16
2026-02-06 16:49:36,Kircon Perempatan Binon Bandung,72,72,0
2026-02-06 16:49:23,Gedebage Arah GBLA,56,16,39
2026-02-06 16:48:51,Simpang Gasibu,77,77,0
2026-02-06 16:48:40,Jl. Pasar Kosambi Bandung,21,21,0
2026-02-06 16:48:26,Jl Merdeka Jawa Bandung,4,4,0
2026-02-06 16:48:16,Jl Citarum Bandung,33,27,5
2026-02-06 16:48:03,Taman Pramuka Bandung,136,90,45
2026-02-06 16:47:31,Pertigaan Cicadas Bandung,109,87,21
2026-02-06 16:47:18,Simpang Gedebage - Soekarno Hatta,61,61,0
2026-02-06 16:47:06,Pertigaan Waas Batununggal,103,89,13
2026-02-06 16:46:56,Simpang Kordon,61,56,4
2026-02-06 16:46:26,Fly Over Antapani,95,85,9
2026-02-06 16:46:13,Simpang Braga,79,79,0
2026-02-06 16:46:00,Simpang Gedebage - Soekarno Hatta,29,29,0
2026-02-06 16:45:47,Pertigaan Waas Batununggal,112,112,0
2026-02-06 16:45:36,Pertigaan Cicadas Bandung,148,111,37
2026-02-06 16:45:04,Kircon Perempatan Binon Bandung,0,0,0
2026-02-06 16:44:52,Perempatan Laswi Gatsu Bandung,18,18,0
2026-02-06 16:44:38,Pertigaan Waas Batununggal,166,145,20
2026-02-06 16:44:28,Gedebage Arah GBLA,45,45,0
2026-02-06 16:43:55,Pertigaan Waas Batununggal,66,51,14
2026-02-06 16:43:44,Fly Over Antapani,85,75,9
2026-02-06 16:43:30,Kircon Perempatan Binon Bandung,73,73,0
2026-02-06 16:43:18,Gedebage Arah GBLA,31,31,0
2026-02-06 16:43:04,Simpang Kordon,147,127,19
2026-02-06 16:42:33,Simpang Kordon,134,108,25
2026-02-06 16:42:19,Gedebage Arah GBLA,36,15,20
2026-02-06 16:42:04,Perempatan Laswi Gatsu Bandung,56,41,14
2026-02-06 16:41:51,Simpang Gedebage - Soekarno Hatta,60,60,0
2026-02-06 16:41:20,Pertigaan Waas Batununggal,57,57,0
2026-02-06 16:41:07,Fly Over Kopo Leuwi Panjang,92,86,5
2026-02-06 16:40:53,Pertigaan Cicadas Bandung,88,80,7
2026-02-06 16:40:40,Perempatan Laswi Gatsu Bandung,33,29,3
2026-02-06 16:40:27,Simpang Gedebage - Soekarno Hatta,64,64,0
2026-02-06 16:40:14,Simpang Kordon,90,90,0
2026-02-06 16:39:42,Fly Over Kopo Leuwi Panjang,34,25,8
2026-02-06 16:39:29,Fly Over Antapani,138,132,5
2026-02-06 16:39:16,Simpang Braga,72,59,12
2026-02-06 16:39:03,Simpang Gedebage - Soekarno Hatta,16,16,0
2026-02-06 16:38:50,Kircon Perempatan Binon Bandung,74,74,0
2026-02-06 16:38:19,Pertigaan Cicadas Bandung,100,96,3
2026-02-06 16:38:07,Perempatan Laswi Gatsu Bandung,61,36,24
2026-02-06 16:37:53,Gedebage Arah GBLA,65,61,3
2026-02-06 16:37:39,Simpang Gedebage - Soekarno Hatta,112,71,40
2026-02-06 16:37:07,Gedebage Arah GBLA,65,41,23
2026-02-06 16:36:53,Simpang Gedebage - Soekarno Hatta,102,53,48
2026-02-06 16:36:40,Pertigaan Waas Batununggal,129,124,4
2026-02-06 16:36:12,Pertigaan Cicadas Bandung,123,112,10
2026-02-06 16:35:59,Simpang Braga,38,38,0
2026-02-06 16:35:46,Pertigaan Waas Batununggal,81,72,9
2026-02-06 16:35:36,Simpang Kordon,157,126,30
2026-02-06 16:35:03,Fly Over Antapani,117,117,0
2026-02-06 16:34:49,SIMPANG TUGU KUJANG Kota Bogor,186,157,28
2026-02-06 16:34:34,Simpang Kordon,134,134,0
2026-02-06 16:34:22,Perempatan Laswi Gatsu Bandung,65,55,9
2026-02-06 16:34:09,Kircon Perempatan Binon Bandung,86,86,0
2026-02-06 16:33:35,Simpang Gedebage - Soekarno Hatta,43,39,3
2026-02-06 16:33:22,Perempatan Laswi Gatsu Bandung,10,6,3
2026-02-06 16:33:09,Pertigaan Waas Batununggal,100,95,4
2026-02-06 16:32:59,Gedebage Arah GBLA,51,51,0
2026-02-06 16:32:28,Perempatan Laswi Gatsu Bandung,30,30,0
2026-02-06 16:32:15,Simpang Gedebage - Soekarno Hatta,38,38,0
2026-02-06 16:32:02,Gedebage Arah GBLA,61,56,4
2026-02-06 16:31:30,Fly Over Antapani,44,40,3
2026-02-06 16:31:17,Simpang Kordon,85,80,4
2026-02-06 16:31:04,Gedebage Arah GBLA,19,19,0
2026-02-06 16:30:48,Pertigaan Waas Batununggal,41,41,0
